"name_clean","leaid1","years1","state1","leaid_name1","name_raw1","leaid2","years2","state2","leaid_name2","name_raw2"
"loren thomas","3414580","2011-2013","nj","Salem County Vocational Technical School","Loren Thomas","3480361","2011-2013","nj","Salem County Special Services School District","Loren Thomas"
"loren vannest","2600014","2012, 2014","mi","Ewen-Trout Creek","Loren Vannest","2617370","2015","mi","Hale","Loren Vannest"
"lorenzo licopoli","3603270","2011-2012, 2020","ny","Arlington Csd","Dr. Lorenzo Licopoli","3622650","2013-2014","ny","Peekskill City Sd","Mr. Lorenzo Licopoli"
"lorenzo monroe","4840890","1990-1991","tx","Southland Isd","Lorenzo Monroe","4814490","1992-1996","tx","Coahoma Isd","Lorenzo Monroe"
"lori bein","1734710","2007-2013","il","Roselle Sd 12","Dr Lori Bein","1704140","2014, 2017-2023","il","Arlington Heights Sd 25","Dr. Lori Bein"
"lori decarlo","3607440","2010-2020","ny","Randolph Acad Ufsd","Ms. Lori DeCarlo","3615420","2013-2017, 2019, 2021-2024","ny","Hopevale Ufsd At Hamburg","Ms. Lori DeCarlo"
"lori edgin","505580","2018-2019","ar","East End School District","EDGIN, LORI","502610","2020-2024","ar","Atkins School District","Edgin, Lori"
"lori gonzalez","612150","2017-2019","ca","El Nido Elementary","Lori Gonzalez","620850","2020-2022","ca","Lamont Elementary","Lori Gonzalez"
"lori helton","4018000","2014-2017","ok","Locust Grove","Lori Helton","4007670","2018-2024","ok","Chouteau-Mazie","Lori Helton"
"lori james gross","1727610","2003-2005","il","Murphysboro C U Sch Dist 186","LORI JAMES-GROSS ","1739930","2006-2014, 2017-2023","il","Unity Point Ccsd 140","DR LORI JAMES-GROSS"
"lori lytle","3904583","2005","oh","Mapleton Local","Lori L. Lytle","3904623","2006-2009","oh","Greenon Local","Lori L. Lytle"
"lori lytle","3904583","2005","oh","Mapleton Local","Lori L. Lytle","3904807","2010-2013","oh","Benjamin Logan Local","Lori L. Lytle"
"lori lytle","3904623","2006-2009","oh","Greenon Local","Lori L. Lytle","3904807","2010-2013","oh","Benjamin Logan Local","Lori L. Lytle"
"lori price","2920840","2013, 2015-2018","mo","Miami R-I","Lori Price","2929880","2019-2024","mo","Sweet Springs R-Vii","Lori Price"
"lori slaven","617880","2015-2019","ca","Hughes-Elizabeth Lakes Union Elementary","Lori Slaven","638700","2020-2022","ca","Taft City","Lori Slaven"
"lorilyn coggins","2600986","2011-2012","mi","American International Academy","Lorilyn Coggins","2601085","2015","mi","Early Career Academy","Lorilyn Coggins"
"lorna lewis","3610050","2010-2011","ny","East Williston Ufsd","Ms. Lorna R Lewis","3618210","2020-2024","ny","Malverne Ufsd","LORNA LEWIS"
"lorna lewis","3610050","2010-2011","ny","East Williston Ufsd","Ms. Lorna R Lewis","3623220","2012-2019","ny","Plainview-Old Bethpage Csd","Ms. Lorna Lewis"
"lorna lewis","3623220","2012-2019","ny","Plainview-Old Bethpage Csd","Ms. Lorna Lewis","3618210","2020-2024","ny","Malverne Ufsd","LORNA LEWIS"
"lorraine bailey","1730780","2003-2014","il","Paris Comm Unit School Dist 4","LORRAINE BAILEY ","1730750","2023","il","Paris-Union Sd 95","Mrs. Lorraine Bailey"
"lory morrow","3701140","2013-2016","nc","Davidson County Schools","Lory Morrow","3702680","2017-2019","nc","Lincoln County Schools","Lory Morrow"
"los de","4838790","1990","tx","San Benito Cons Isd","Los De","4818180","1991-1994","tx","Edinburg Isd","Los De"
"lou howell","1927960","2017-2018","ia","Treynor Comm School District","Lou Howell","1907350","2019","ia","Clarinda Comm School District","Lou Howell"
"louis delisio","3405070","2011-2014","nj","Fairview Public Schools","Louis DeLisio","3414520","2016-2017","nj","Saddle River School District","Louis DeLisio"
"louis kramer","3904625","2011-2013","oh","Northeastern Local","Louis A. Kramer","3904425","2014-2023","oh","London City","Louis A. Kramer"
"louis obernuefemann","1710980","2005-2009","il","Coulterville Unit School Dist 1","LOUIS OBERNUEFEMANN ","1705580","2009-2014","il","Belle Valley Sd 119","Louis E Obernuefemann"
"louis obernuefemann","1717190","2004","il","Grand Prairie C C Sch Dist 6","LOUIS OBERNUEFEMANN ","1705580","2009-2014","il","Belle Valley Sd 119","Louis E Obernuefemann"
"louis obernuefemann","1717190","2004","il","Grand Prairie C C Sch Dist 6","LOUIS OBERNUEFEMANN ","1710980","2005-2009","il","Coulterville Unit School Dist 1","LOUIS OBERNUEFEMANN "
"louis ramunno","3904391","2005","oh","East Liverpool City","Louis A. Ramunno","3904642","2014","oh","Beaver Local","Louis A. Ramunno"
"louis ramunno","3904391","2005","oh","East Liverpool City","Louis A. Ramunno","3910006","2007","oh","Salem City","Louis A. Ramunno"
"louis ramunno","3910006","2007","oh","Salem City","Louis A. Ramunno","3904642","2014","oh","Beaver Local","Louis A. Ramunno"
"louise johnson","632880","2009-2010","ca","Ripon Unified","Louise Johnson","626880","2011-2015","ca","Nevada Joint Union High","Louise Johnson"
"louise simson","602730","2019-2021","ca","Anderson Valley Unified","Louise Simson","623970","2022","ca","Mark Twain Union Elementary","Louise Simson"
"lowell barnes","2910380","2020","mo","Crystal City 47","LOWELL BARNES","2930840","2021-2023","mo","Morgan Co. R-Ii","LOWELL BARNES"
"lowell holtz","5501050","2008","wi","Beloit School District","Lowell Holtz","5506000","2010-2015","wi","Whitnall School District","Lowell Holtz"
"lowell taylor","1715490","2003-2012","il","Forrestville Valley C U S D 221","LOWELL TAYLOR ","1737800","2012, 2014, 2017-2020","il","Steward Esd 220","Mr. Lowell Taylor"
"loyd smith","4830120","2003-2013","tx","Melissa Isd","Loyd Smith","4835130","2016-2018","tx","Pleasant Grove Isd","Loyd Smith"
"lucas francois","5509660","2011-2017","wi","Mineral Point Unified School District","Lucas Francois","5515600","2019-2024","wi","Waterford Uhs School District","Lucas Francois"
"lucas schroeder","1710240","2019-2020","il","North Wayne Cusd 200","Mr. Lucas Schroeder","1700323","2023","il","Crescent Iroquois Cusd 249","Mr. Lucas Schroeder"
"lucas schroeder","1712510","2014","il","Donovan Cusd 3","Mr. Lucas Schroeder","1700323","2023","il","Crescent Iroquois Cusd 249","Mr. Lucas Schroeder"
"lucas schroeder","1712510","2014","il","Donovan Cusd 3","Mr. Lucas Schroeder","1710240","2019-2020","il","North Wayne Cusd 200","Mr. Lucas Schroeder"
"luis ramos","4843800","1993-2003","tx","Valley View Isd","Luis Ramos","4830250","2006","tx","Mercedes Isd","Luis Ramos"
"luke boyer","2910110","2022-2023","mo","Laclede Co. R-I","LUKE BOYER","2907460","2024","mo","Carthage R-Ix","LUKE BOYER"
"luke boyer","2916860","2009-2010","mo","Oregon-Howell R-Iii","LUKE BOYER","2907460","2024","mo","Carthage R-Ix","LUKE BOYER"
"luke boyer","2916860","2009-2010","mo","Oregon-Howell R-Iii","LUKE BOYER","2910110","2022-2023","mo","Laclede Co. R-I","LUKE BOYER"
"luke lovins","512000","2018","ar","Rose Bud School District","Lovins, Luke","502820","2019-2024","ar","Bay School District","LOVINS, LUKE A."
"luke mccann","620430","2008-2020","ca","Laguna Joint Elementary","Luke McCann","621660","2008-2018","ca","Lincoln Elementary","Luke McCann"
"luke mccann","620430","2008-2020","ca","Laguna Joint Elementary","Luke McCann","640410","2008-2014","ca","Union Joint Elementary","Luke McCann"
"luke mccann","621660","2008-2018","ca","Lincoln Elementary","Luke McCann","640410","2008-2014","ca","Union Joint Elementary","Luke McCann"
"luke ontiveros","636970","2011-2013","ca","Snowline Joint Unified","Luke Ontiveros","605580","2014-2019","ca","Santa Maria-Bonita","Luke Ontiveros"
"lula perry","1303000","2000-2011","ga","Jeff Davis County","PERRY, LULA MAE","1304110","2013-2016","ga","Pickens County","LULA MAE PERRY"
"lula turnipseed","4800219","2013-2014","tx","Phoenix Charter School","Lula Turnipseed","4800076","2016-2018","tx","Priority Charter Schools","Lula Turnipseed"
"lydia furnari","3405370","2014-2017","nj","Franklin Lakes  School District","LYDIA FURNARI","3406090","2020-2021","nj","Green Twp","Lydia E. Furnari"
"lydia furnari","3405370","2014-2017","nj","Franklin Lakes  School District","LYDIA FURNARI","3416740","2022","nj","Verona Boro","Lydia E. Furnari"
"lydia furnari","3405370","2014-2017","nj","Franklin Lakes  School District","LYDIA FURNARI","3417520","2024","nj","West Milford Twp","Lydia Furnari"
"lydia furnari","3406090","2020-2021","nj","Green Twp","Lydia E. Furnari","3416740","2022","nj","Verona Boro","Lydia E. Furnari"
"lydia furnari","3406090","2020-2021","nj","Green Twp","Lydia E. Furnari","3417520","2024","nj","West Milford Twp","Lydia Furnari"
"lydia furnari","3416740","2022","nj","Verona Boro","Lydia E. Furnari","3417520","2024","nj","West Milford Twp","Lydia Furnari"
"lydia jagger","1800101","2016-2017","in","Career Academy High School","Lydia Jagger","1800161","2016-2017","in","Success Academy Primary School","Lydia Jagger"
"lydia jagger","1800101","2016-2017","in","Career Academy High School","Lydia Jagger","1800164","2016-2017","in","Career Academy Middle School","Lydia Jagger"
"lydia jagger","1800161","2016-2017","in","Success Academy Primary School","Lydia Jagger","1800164","2016-2017","in","Career Academy Middle School","Lydia Jagger"
"lydia leal","4837440","2001-2002","tx","Robstown Isd","Lydia Leal","4836420","2014, 2016","tx","Ramirez Csd","Lydia Leal"
"lyle ailshie","4701500","2011","tn","Greeneville","Dr. Lyle Ailshie","4702190","2012-2015","tn","Kingsport","Dr. Lyle Ailshie"
"lyle best","2905910","2013-2015","mo","Bronaugh R-Vii","LYLE BEST","2908490","2016-2024","mo","Osage Co. R-I","LYLE BEST"
"lyle best","2920840","2012","mo","Miami R-I","Lyle Best","2905910","2013-2015","mo","Bronaugh R-Vii","LYLE BEST"
"lyle best","2920840","2012","mo","Miami R-I","Lyle Best","2908490","2016-2024","mo","Osage Co. R-I","LYLE BEST"
"lyle dubus","4822710","2013-2016","tx","Harts Bluff Isd","Lyle Dubus","4830420","2017-2020","tx","Mexia Isd","Lyle Dubus"
"lyle rigdon","1700105","2004-2006","il","A-C Central Cusd 262","LYLE A RIGDON ","1730930","2007-2009","il","Pawnee Cusd 11","Lyle Rigdon"
"lyle rigdon","1723700","2003","il","Ludlow C C School Dist 142","LYLE A RIGDON ","1700105","2004-2006","il","A-C Central Cusd 262","LYLE A RIGDON "
"lyle rigdon","1723700","2003","il","Ludlow C C School Dist 142","LYLE A RIGDON ","1730930","2007-2009","il","Pawnee Cusd 11","Lyle Rigdon"
"lyle schwartz","1905970","2004","ia","Cal Comm School District","Lyle L.  Schwartz","1909450","2004","ia","Dows Comm School District","Lyle Schwartz"
"lyle schwartz","1905970","2004","ia","Cal Comm School District","Lyle L.  Schwartz","1926640","2005-2010","ia","South Hamilton","Lyle Schwartz"
"lyle schwartz","1905970","2004","ia","Cal Comm School District","Lyle L.  Schwartz","1930960","2014-2016","ia","West Harrison Comm School District","Lyle Schwartz"
"lyle schwartz","1905970","2004","ia","Cal Comm School District","Lyle L.  Schwartz","1931110","2011-2016","ia","West Monona","Lyle  Schwartz"
"lyle schwartz","1909450","2004","ia","Dows Comm School District","Lyle Schwartz","1926640","2005-2010","ia","South Hamilton","Lyle Schwartz"
"lyle schwartz","1909450","2004","ia","Dows Comm School District","Lyle Schwartz","1930960","2014-2016","ia","West Harrison Comm School District","Lyle Schwartz"
"lyle schwartz","1909450","2004","ia","Dows Comm School District","Lyle Schwartz","1931110","2011-2016","ia","West Monona","Lyle  Schwartz"
"lyle schwartz","1926640","2005-2010","ia","South Hamilton","Lyle Schwartz","1930960","2014-2016","ia","West Harrison Comm School District","Lyle Schwartz"
"lyle schwartz","1926640","2005-2010","ia","South Hamilton","Lyle Schwartz","1931110","2011-2016","ia","West Monona","Lyle  Schwartz"
"lyle schwartz","1931110","2011-2016","ia","West Monona","Lyle  Schwartz","1930960","2014-2016","ia","West Harrison Comm School District","Lyle Schwartz"
"lynda quick","3626940","2019","ny","Skaneateles Csd","LYNDA QUICK","3631170","2020-2024","ny","Wheatland-Chili Csd","LYNDA QUICK"
"lynette zimmer","1721870","2014, 2017-2022","il","Lake Villa Ccsd 41","Dr. Lynette Zimmer","1743860","2023","il","Zion Esd 6","Dr. Lynette Zimmer"
"lynette zimmer","1732520","2010-2013","il","Prairie Grove Csd 46","Dr. Lynette Zimmer","1721870","2014, 2017-2022","il","Lake Villa Ccsd 41","Dr. Lynette Zimmer"
"lynette zimmer","1732520","2010-2013","il","Prairie Grove Csd 46","Dr. Lynette Zimmer","1743860","2023","il","Zion Esd 6","Dr. Lynette Zimmer"
"lynn black","1800069","2012","in","Hoosier Academy - Muncie","Mr Lynn Black","1800072","2012","in","Hoosier Academy - Indianapolis","Mr Lynn Black"
"lynn black","1800069","2012","in","Hoosier Academy - Muncie","Mr Lynn Black","1800081","2012","in","Hoosier Acad Virtual Charter","Mr Lynn Black"
"lynn black","1800072","2012","in","Hoosier Academy - Indianapolis","Mr Lynn Black","1800081","2012","in","Hoosier Acad Virtual Charter","Mr Lynn Black"
"lynn davies","5509390","2016-2018","wi","Stone Bank School District","Lynn Davies","5505100","2021-2024","wi","Geneva J4 School District","Lynn Davies"
"lynn dipietropolo","3403240","2014-2016","nj","Clementon Elementary School District","Lynn DiPietropolo","3418150","2017","nj","Woodbury City Public School District","Lynn DiPietropolo"
"lynn evans","1913660","2004-2010","ia","Hartley-Melvin-Sanborn Comm School District","Lynn Evans","1904020","2008-2009, 2011-2017","ia","Aurelia","Lynn Evans"
"lynn gullekson","2620380","2008","mi","Kingsley","Lynn Gullekson","2600186","2011-2012","mi","Crossroads Charter","Lynn Gullekson"
"lynn krizic","1709540","2003-2005","il","Channahon School District 17","LYNN S KRIZIC ","1713970","2006-2010","il","Elmhurst Sd 205","DR LYNN S KRIZIC"
"lynn landis","3904686","2011-2015","oh","Bloom-Carroll Local","Lynn P. Landis","3904910","2016-2017","oh","Westfall Local","Lynn P. Landis"
"lynn marie fusco","3602550","2010-2012","ny","Alden Csd","Dr. Lynn Marie Fusco","3620850","2013-2014","ny","Niagara-Wheatfield Csd","Dr. Lynn Marie Fusco"
"lynn mcmullin","903210","2012-2014","ct","Orange School District","lynn k. mcmullin","902220","2015","ct","Litchfield School District","ms. lynn mcmullin"
"lynn pollard","4816770","1990-1995, 2004-2005","tx","Denver City Isd","Lynn Pollard","4833660","1997, 2000","tx","Olton Isd","Lynn Pollard"
"lynn pollard","4816770","1990-1995, 2004-2005","tx","Denver City Isd","Lynn Pollard","4845690","1999","tx","Whitharral Isd","Lynn Pollard"
"lynn pollard","4833660","1997, 2000","tx","Olton Isd","Lynn Pollard","4845690","1999","tx","Whitharral Isd","Lynn Pollard"
"lynn rhone","3600001","2019","ny","Dolgeville Csd","LYNN RHONE","3602820","2020-2022","ny","Altmar-Parish-Williamstown Csd","LYNN RHONE"
"lynn schwartz","3631020","2010","ny","Westhampton Beach Ufsd","Mr. Lynn Schwartz","3625410","2012","ny","Sagaponack Comn Sd","Mr. Lynn Schwartz"
"lynn whitaker","4821540","2000, 2002-2003","tx","Grandview Isd","Lynn Whitaker","4834980","2004-2008","tx","Pine Tree Isd","Lynn Whitaker"
"lynne cleveland","4820280","2006-2009","tx","Galveston Isd","Lynne Cleveland","4827720","2010","tx","Little Elm Isd","Lynne Cleveland"
"lynne pierson","901050","2014","ct","Darien School District","ms. lynne pierson","902010","2019","ct","Hebron School District","dr. lynne pierson"
"lynne pierson","901050","2014","ct","Darien School District","ms. lynne pierson","902070","2016","ct","Killingly School District","ms. lynne pierson"
"lynne pierson","902070","2016","ct","Killingly School District","ms. lynne pierson","902010","2019","ct","Hebron School District","dr. lynne pierson"
"lynne reed","2922140","2016-2020","mo","Newburg R-Ii","LYNNE REED","2927090","2021-2022","mo","Salem R-80","LYNNE REED"
"mack holcombe","4818780","1999-2000","tx","Evant Isd","Mack Holcombe","4818720","2001-2021","tx","Eustace Isd","Mack Holcombe"
"mackey pendergrast","3417550","2012-2014","nj","West Morris Regional High School District","Mackey Pendergrast","3410810","2015-2017, 2019-2021","nj","Morris School District","Mackey Pendergrast"
"malcolm nash","4845180","2003-2005","tx","West Sabine Isd","Malcolm Nash","4838490","2006-2011","tx","Sabine Pass Isd","Malcolm Nash"
"manuel espino","4834550","2006-2008","tx","Pecos-Barstow-Toyah Isd","Manuel Espino","4809330","2014-2017","tx","Balmorhea Isd","Manuel Espino"
"manuel rivera","903090","2013-2014","ct","Norwalk School District","mr. manuel rivera","902820","2015-2016","ct","New London School District","mr. manuel rivera"
"marc baiocco","3610650","2018-2022","ny","Elmsford Ufsd","Dr. Marc Baiocco","3620340","2023-2024","ny","Clarkstown Csd","MARC BAIOCCO"
"marc christianson","5512030","2008-2009","wi","South Shore School District","Marc Christianson","5513140","2010-2018","wi","Rosholt School District","Marc Christianson"
"marc levesque","4813680","2000-2020","tx","Chapel Hill Isd","Marc Levesque","4822770","2024","tx","Hawkins Isd","Marc Levesque"
"marc moore","4027570","2012-2015","ok","Shawnee","Dr.Marc Moore","4028680","2016-2021","ok","Stillwater","Marc Moore"
"marc puig","4809720","2016-2019","tx","Beeville Isd","Marc Puig","4837440","2023-2024","tx","Robstown Isd","Marc Puig"
"marc puig","4809720","2016-2019","tx","Beeville Isd","Marc Puig","4840680","2020-2021","tx","South San Antonio Isd","Marc Puig"
"marc puig","4815990","2012-2014","tx","Culberson County-Allamoore Isd","Marc Puig","4809720","2016-2019","tx","Beeville Isd","Marc Puig"
"marc puig","4815990","2012-2014","tx","Culberson County-Allamoore Isd","Marc Puig","4837440","2023-2024","tx","Robstown Isd","Marc Puig"
"marc puig","4815990","2012-2014","tx","Culberson County-Allamoore Isd","Marc Puig","4840680","2020-2021","tx","South San Antonio Isd","Marc Puig"
"marc puig","4828590","2011","tx","Luling Isd","Marc Puig","4809720","2016-2019","tx","Beeville Isd","Marc Puig"
"marc puig","4828590","2011","tx","Luling Isd","Marc Puig","4815990","2012-2014","tx","Culberson County-Allamoore Isd","Marc Puig"
"marc puig","4828590","2011","tx","Luling Isd","Marc Puig","4837440","2023-2024","tx","Robstown Isd","Marc Puig"
"marc puig","4828590","2011","tx","Luling Isd","Marc Puig","4840680","2020-2021","tx","South San Antonio Isd","Marc Puig"
