district_name,year,original_url,snapshot_timestamp,snapshot_url,snapshot_date,superintendent,legal_name,beds_code,institution_id,scrape_success,scrape_error
ALTMAR-PARISH-WILLIAMSTOWN CSD,2021,https://data.nysed.gov/profile.php?instid=800000055804,20211130064907,https://web.archive.org/web/20211130064907/https://data.nysed.gov/profile.php?instid=800000055804,2021-11-30 06:49:07,LYNN RHONE,ALTMAR-PARISH-WILLIAMSTOWN CENTRAL SCHOOL DISTRICT,460102040000,800000055804,True,
ALTMAR-PARISH-WILLIAMSTOWN CSD,2022,https://data.nysed.gov/profile.php?instid=800000055804,20220626051115,https://web.archive.org/web/20220626051115/https://data.nysed.gov/profile.php?instid=800000055804,2022-06-26 05:11:15,LYNN RHONE,ALTMAR-PARISH-WILLIAMSTOWN CENTRAL SCHOOL DISTRICT,460102040000,800000055804,True,
ALTMAR-PARISH-WILLIAMSTOWN CSD,2023,https://data.nysed.gov/profile.php?instid=800000055804,20230621215647,https://web.archive.org/web/20230621215647/https://data.nysed.gov/profile.php?instid=800000055804,2023-06-21 21:56:47,OMI RYFUN,ALTMAR-PARISH-WILLIAMSTOWN CENTRAL SCHOOL DISTRICT,460102040000,800000055804,True,
ALTMAR-PARISH-WILLIAMSTOWN CSD,2024,https://data.nysed.gov/profile.php?instid=800000055804,20241203180108,https://web.archive.org/web/20241203180108/https://data.nysed.gov/profile.php?instid=800000055804,2024-12-03 18:01:08,OMI RYFUN,ALTMAR-PARISH-WILLIAMSTOWN CENTRAL SCHOOL DISTRICT,460102040000,800000055804,True,
ALTMAR-PARISH-WILLIAMSTOWN CSD,2025,https://data.nysed.gov/profile.php?instid=800000055804,20250601222922,https://web.archive.org/web/20250601222922/https://data.nysed.gov/profile.php?instid=800000055804,2025-06-01 22:29:22,OMI RYFUN,ALTMAR-PARISH-WILLIAMSTOWN CENTRAL SCHOOL DISTRICT,460102040000,800000055804,True,
AMAGANSETT UFSD,2017,https://data.nysed.gov/profile.php?instid=800000037441,20170107023035,https://web.archive.org/web/20170107023035/https://data.nysed.gov/profile.php?instid=800000037441,2017-01-07 02:30:35,ELEANOR TRITT,AMAGANSETT UNION FREE SCHOOL DISTRICT,580303020000,800000037441,True,
AMAGANSETT UFSD,2019,https://data.nysed.gov/profile.php?instid=800000037441,20190501173446,https://web.archive.org/web/20190501173446/https://data.nysed.gov/profile.php?instid=800000037441,2019-05-01 17:34:46,SETH TURNER,AMAGANSETT UNION FREE SCHOOL DISTRICT,580303020000,800000037441,True,
AMAGANSETT UFSD,2020,https://data.nysed.gov/profile.php?instid=800000037441,20201031102243,https://web.archive.org/web/20201031102243/https://data.nysed.gov/profile.php?instid=800000037441,2020-10-31 10:22:43,SETH TURNER,AMAGANSETT UNION FREE SCHOOL DISTRICT,580303020000,800000037441,True,
AMAGANSETT UFSD,2021,https://data.nysed.gov/profile.php?instid=800000037441,20211130060822,https://web.archive.org/web/20211130060822/https://data.nysed.gov/profile.php?instid=800000037441,2021-11-30 06:08:22,SETH TURNER,AMAGANSETT UNION FREE SCHOOL DISTRICT,580303020000,800000037441,True,
AMAGANSETT UFSD,2022,https://data.nysed.gov/profile.php?instid=800000037441,20220705094008,https://web.archive.org/web/20220705094008/https://data.nysed.gov/profile.php?instid=800000037441,2022-07-05 09:40:08,SETH TURNER,AMAGANSETT UNION FREE SCHOOL DISTRICT,580303020000,800000037441,True,
AMAGANSETT UFSD,2023,https://data.nysed.gov/profile.php?instid=800000037441,20230903205739,https://web.archive.org/web/20230903205739/https://data.nysed.gov/profile.php?instid=800000037441,2023-09-03 20:57:39,SETH TURNER,AMAGANSETT UNION FREE SCHOOL DISTRICT,580303020000,800000037441,True,
AMAGANSETT UFSD,2024,https://data.nysed.gov/profile.php?instid=800000037441,20241222233854,https://web.archive.org/web/20241222233854/https://data.nysed.gov/profile.php?instid=800000037441,2024-12-22 23:38:54,MICHAEL RODGERS,AMAGANSETT UNION FREE SCHOOL DISTRICT,580303020000,800000037441,True,
AMAGANSETT UFSD,2025,https://data.nysed.gov/profile.php?instid=800000037441,20250601223012,https://web.archive.org/web/20250601223012/https://data.nysed.gov/profile.php?instid=800000037441,2025-06-01 22:30:12,MICHAEL RODGERS,AMAGANSETT UNION FREE SCHOOL DISTRICT,580303020000,800000037441,True,
AMHERST CSD,2017,https://data.nysed.gov/profile.php?instid=800000053090,20170107023447,https://web.archive.org/web/20170107023447/https://data.nysed.gov/profile.php?instid=800000053090,2017-01-07 02:34:47,HONY PANELLA,AMHERST CENTRAL SCHOOL DISTRICT,140201060000,800000053090,True,
AMHERST CSD,2019,https://data.nysed.gov/profile.php?instid=800000053090,20190501173543,https://web.archive.org/web/20190501173543/https://data.nysed.gov/profile.php?instid=800000053090,2019-05-01 17:35:43,HONY PANELLA,AMHERST CENTRAL SCHOOL DISTRICT,140201060000,800000053090,True,
AMHERST CSD,2020,https://data.nysed.gov/profile.php?instid=800000053090,20201102145011,https://web.archive.org/web/20201102145011/https://data.nysed.gov/profile.php?instid=800000053090,2020-11-02 14:50:11,HONY PANELLA,AMHERST CENTRAL SCHOOL DISTRICT,140201060000,800000053090,True,
AMHERST CSD,2021,https://data.nysed.gov/profile.php?instid=800000053090,20211202211330,https://web.archive.org/web/20211202211330/https://data.nysed.gov/profile.php?instid=800000053090,2021-12-02 21:13:30,HONY PANELLA,AMHERST CENTRAL SCHOOL DISTRICT,140201060000,800000053090,True,
AMHERST CSD,2022,https://data.nysed.gov/profile.php?instid=800000053090,20220807212627,https://web.archive.org/web/20220807212627/https://data.nysed.gov/profile.php?instid=800000053090,2022-08-07 21:26:27,HONY PANELLA,AMHERST CENTRAL SCHOOL DISTRICT,140201060000,800000053090,True,
AMHERST CSD,2023,https://data.nysed.gov/profile.php?instid=800000053090,20230621220144,https://web.archive.org/web/20230621220144/https://data.nysed.gov/profile.php?instid=800000053090,2023-06-21 22:01:44,HONY PANELLA,AMHERST CENTRAL SCHOOL DISTRICT,140201060000,800000053090,True,
AMHERST CSD,2024,https://data.nysed.gov/profile.php?instid=800000053090,20241014103553,https://web.archive.org/web/20241014103553/https://data.nysed.gov/profile.php?instid=800000053090,2024-10-14 10:35:53,HONY PANELLA,AMHERST CENTRAL SCHOOL DISTRICT,140201060000,800000053090,True,
AMHERST CSD,2025,https://data.nysed.gov/profile.php?instid=800000053090,20250601223046,https://web.archive.org/web/20250601223046/https://data.nysed.gov/profile.php?instid=800000053090,2025-06-01 22:30:46,HONY PANELLA,AMHERST CENTRAL SCHOOL DISTRICT,140201060000,800000053090,True,
AMITYVILLE UFSD,2017,https://data.nysed.gov/profile.php?instid=800000037782,20170107023757,https://web.archive.org/web/20170107023757/https://data.nysed.gov/profile.php?instid=800000037782,2017-01-07 02:37:57,MARY KELLY,AMITYVILLE UNION FREE SCHOOL DISTRICT,580106030000,800000037782,True,
AMITYVILLE UFSD,2019,https://data.nysed.gov/profile.php?instid=800000037782,20190501173709,https://web.archive.org/web/20190501173709/https://data.nysed.gov/profile.php?instid=800000037782,2019-05-01 17:37:09,MARY KELLY,AMITYVILLE UNION FREE SCHOOL DISTRICT,580106030000,800000037782,True,
AMITYVILLE UFSD,2020,https://data.nysed.gov/profile.php?instid=800000037782,20201027115111,https://web.archive.org/web/20201027115111/https://data.nysed.gov/profile.php?instid=800000037782,2020-10-27 11:51:11,MARY KELLY,AMITYVILLE UNION FREE SCHOOL DISTRICT,580106030000,800000037782,True,
AMITYVILLE UFSD,2021,https://data.nysed.gov/profile.php?instid=800000037782,20211202121651,https://web.archive.org/web/20211202121651/https://data.nysed.gov/profile.php?instid=800000037782,2021-12-02 12:16:51,EDWARD FALE,AMITYVILLE UNION FREE SCHOOL DISTRICT,580106030000,800000037782,True,
AMITYVILLE UFSD,2022,https://data.nysed.gov/profile.php?instid=800000037782,20220930131856,https://web.archive.org/web/20220930131856/https://data.nysed.gov/profile.php?instid=800000037782,2022-09-30 13:18:56,EDWARD FALE,AMITYVILLE UNION FREE SCHOOL DISTRICT,580106030000,800000037782,True,
AMITYVILLE UFSD,2023,https://data.nysed.gov/profile.php?instid=800000037782,20230904042907,https://web.archive.org/web/20230904042907/https://data.nysed.gov/profile.php?instid=800000037782,2023-09-04 04:29:07,LBERT,AMITYVILLE UNION FREE SCHOOL DISTRICT,580106030000,800000037782,True,
AMITYVILLE UFSD,2024,https://data.nysed.gov/profile.php?instid=800000037782,20241106005840,https://web.archive.org/web/20241106005840/https://data.nysed.gov/profile.php?instid=800000037782,2024-11-06 00:58:40,LBERT,AMITYVILLE UNION FREE SCHOOL DISTRICT,580106030000,800000037782,True,
AMITYVILLE UFSD,2025,https://data.nysed.gov/profile.php?instid=800000037782,20250601223139,https://web.archive.org/web/20250601223139/https://data.nysed.gov/profile.php?instid=800000037782,2025-06-01 22:31:39,LBERT,AMITYVILLE UNION FREE SCHOOL DISTRICT,580106030000,800000037782,True,
AMSTERDAM CITY SCHOOL DISTRICT,2017,https://data.nysed.gov/profile.php?instid=800000049983,20170107024050,https://web.archive.org/web/20170107024050/https://data.nysed.gov/profile.php?instid=800000049983,2017-01-07 02:40:50,VICMA RAMOS,AMSTERDAM CITY SCHOOL DISTRICT,270100010000,800000049983,True,
AMSTERDAM CITY SCHOOL DISTRICT,2019,https://data.nysed.gov/profile.php?instid=800000049983,20190811034552,https://web.archive.org/web/20190811034552/http://data.nysed.gov:80/profile.php?instid=800000049983,2019-08-11 03:45:52,RAYMOND COLUCCIELLO,AMSTERDAM CITY SCHOOL DISTRICT,270100010000,800000049983,True,
AMSTERDAM CITY SCHOOL DISTRICT,2020,https://data.nysed.gov/profile.php?instid=800000049983,20201023075449,https://web.archive.org/web/20201023075449/https://data.nysed.gov/profile.php?instid=800000049983,2020-10-23 07:54:49,RICHARD RUBERTI,AMSTERDAM CITY SCHOOL DISTRICT,270100010000,800000049983,True,
AMSTERDAM CITY SCHOOL DISTRICT,2021,https://data.nysed.gov/profile.php?instid=800000049983,20211130082500,https://web.archive.org/web/20211130082500/https://data.nysed.gov/profile.php?instid=800000049983,2021-11-30 08:25:00,RICHARD RUBERTI,AMSTERDAM CITY SCHOOL DISTRICT,270100010000,800000049983,True,
AMSTERDAM CITY SCHOOL DISTRICT,2022,https://data.nysed.gov/profile.php?instid=800000049983,20220705085058,https://web.archive.org/web/20220705085058/https://data.nysed.gov/profile.php?instid=800000049983,2022-07-05 08:50:58,RICHARD RUBERTI,AMSTERDAM CITY SCHOOL DISTRICT,270100010000,800000049983,True,
AMSTERDAM CITY SCHOOL DISTRICT,2023,https://data.nysed.gov/profile.php?instid=800000049983,20230621220728,https://web.archive.org/web/20230621220728/https://data.nysed.gov/profile.php?instid=800000049983,2023-06-21 22:07:28,RICHARD RUBERTI,AMSTERDAM CITY SCHOOL DISTRICT,270100010000,800000049983,True,
AMSTERDAM CITY SCHOOL DISTRICT,2024,https://data.nysed.gov/profile.php?instid=800000049983,20240929162536,https://web.archive.org/web/20240929162536/https://data.nysed.gov/profile.php?instid=800000049983,2024-09-29 16:25:36,RICHARD RUBERTI,AMSTERDAM CITY SCHOOL DISTRICT,270100010000,800000049983,True,
AMSTERDAM CITY SCHOOL DISTRICT,2025,https://data.nysed.gov/profile.php?instid=800000049983,20250601223250,https://web.archive.org/web/20250601223250/https://data.nysed.gov/profile.php?instid=800000049983,2025-06-01 22:32:50,RICHARD RUBERTI,AMSTERDAM CITY SCHOOL DISTRICT,270100010000,800000049983,True,
ANDES CSD,2017,https://data.nysed.gov/profile.php?instid=800000053602,20170107024303,https://web.archive.org/web/20170107024303/https://data.nysed.gov/profile.php?instid=800000053602,2017-01-07 02:43:03,ROBERT CHAKAR,ANDES CENTRAL SCHOOL DISTRICT,120102040000,800000053602,True,
ANDES CSD,2019,https://data.nysed.gov/profile.php?instid=800000053602,20190501173933,https://web.archive.org/web/20190501173933/https://data.nysed.gov/profile.php?instid=800000053602,2019-05-01 17:39:33,ROBERT CHAKAR,ANDES CENTRAL SCHOOL DISTRICT,120102040000,800000053602,True,
ANDES CSD,2020,https://data.nysed.gov/profile.php?instid=800000053602,20201021022808,https://web.archive.org/web/20201021022808/https://data.nysed.gov/profile.php?instid=800000053602,2020-10-21 02:28:08,ROBERT CHAKAR,ANDES CENTRAL SCHOOL DISTRICT,120102040000,800000053602,True,
ANDES CSD,2021,https://data.nysed.gov/profile.php?instid=800000053602,20211127030117,https://web.archive.org/web/20211127030117/https://data.nysed.gov/profile.php?instid=800000053602,2021-11-27 03:01:17,ROBERT CHAKAR,ANDES CENTRAL SCHOOL DISTRICT,120102040000,800000053602,True,
ANDES CSD,2022,https://data.nysed.gov/profile.php?instid=800000053602,20221005092648,https://web.archive.org/web/20221005092648/https://data.nysed.gov/profile.php?instid=800000053602,2022-10-05 09:26:48,PATRICK DARFLER-SWEENEY,ANDES CENTRAL SCHOOL DISTRICT,120102040000,800000053602,True,
ANDES CSD,2023,https://data.nysed.gov/profile.php?instid=800000053602,20230621221051,https://web.archive.org/web/20230621221051/https://data.nysed.gov/profile.php?instid=800000053602,2023-06-21 22:10:51,HERINE BARBER-GRAVES,ANDES CENTRAL SCHOOL DISTRICT,120102040000,800000053602,True,
ANDES CSD,2024,https://data.nysed.gov/profile.php?instid=800000053602,20241216114935,https://web.archive.org/web/20241216114935/https://data.nysed.gov/profile.php?instid=800000053602,2024-12-16 11:49:35,BRIGID COLLINS,ANDES CENTRAL SCHOOL DISTRICT,120102040000,800000053602,True,
ANDES CSD,2025,https://data.nysed.gov/profile.php?instid=800000053602,20250601223434,https://web.archive.org/web/20250601223434/https://data.nysed.gov/profile.php?instid=800000053602,2025-06-01 22:34:34,BRIGID COLLINS,ANDES CENTRAL SCHOOL DISTRICT,120102040000,800000053602,True,
ANDOVER CSD,2017,https://data.nysed.gov/profile.php?instid=800000055223,20170107024559,https://web.archive.org/web/20170107024559/https://data.nysed.gov/profile.php?instid=800000055223,2017-01-07 02:45:59,LAWRENCE SPANGENBURG,ANDOVER CENTRAL SCHOOL DISTRICT,020601040000,800000055223,True,
ANDOVER CSD,2019,https://data.nysed.gov/profile.php?instid=800000055223,20190501174044,https://web.archive.org/web/20190501174044/https://data.nysed.gov/profile.php?instid=800000055223,2019-05-01 17:40:44,LAWRENCE SPANGENBURG,ANDOVER CENTRAL SCHOOL DISTRICT,020601040000,800000055223,True,
ANDOVER CSD,2020,https://data.nysed.gov/profile.php?instid=800000055223,20201020210813,https://web.archive.org/web/20201020210813/https://data.nysed.gov/profile.php?instid=800000055223,2020-10-20 21:08:13,LAWRENCE SPANGENBURG,ANDOVER CENTRAL SCHOOL DISTRICT,020601040000,800000055223,True,
ANDOVER CSD,2021,https://data.nysed.gov/profile.php?instid=800000055223,20211130214953,https://web.archive.org/web/20211130214953/https://data.nysed.gov/profile.php?instid=800000055223,2021-11-30 21:49:53,DEREK SCHUELEIN,ANDOVER CENTRAL SCHOOL DISTRICT,020601040000,800000055223,True,
ANDOVER CSD,2022,https://data.nysed.gov/profile.php?instid=800000055223,20220811210809,https://web.archive.org/web/20220811210809/https://data.nysed.gov/profile.php?instid=800000055223,2022-08-11 21:08:09,DEREK SCHUELEIN,ANDOVER CENTRAL SCHOOL DISTRICT,020601040000,800000055223,True,
ANDOVER CSD,2023,https://data.nysed.gov/profile.php?instid=800000055223,20231202083706,https://web.archive.org/web/20231202083706/https://data.nysed.gov/profile.php?instid=800000055223,2023-12-02 08:37:06,JENNIFER JOYCE,ANDOVER CENTRAL SCHOOL DISTRICT,020601040000,800000055223,True,
ANDOVER CSD,2024,https://data.nysed.gov/profile.php?instid=800000055223,20240929163046,https://web.archive.org/web/20240929163046/https://data.nysed.gov/profile.php?instid=800000055223,2024-09-29 16:30:46,JENNIFER JOYCE,ANDOVER CENTRAL SCHOOL DISTRICT,020601040000,800000055223,True,
ANDOVER CSD,2025,https://data.nysed.gov/profile.php?instid=800000055223,20250601223527,https://web.archive.org/web/20250601223527/https://data.nysed.gov/profile.php?instid=800000055223,2025-06-01 22:35:27,JENNIFER JOYCE,ANDOVER CENTRAL SCHOOL DISTRICT,020601040000,800000055223,True,
ARDSLEY UFSD,2017,https://data.nysed.gov/profile.php?instid=800000035528,20170107024928,https://web.archive.org/web/20170107024928/https://data.nysed.gov/profile.php?instid=800000035528,2017-01-07 02:49:28,LAUREN ALLAN,ARDSLEY UNION FREE SCHOOL DISTRICT,660405030000,800000035528,True,
ARDSLEY UFSD,2019,https://data.nysed.gov/profile.php?instid=800000035528,20190501174201,https://web.archive.org/web/20190501174201/https://data.nysed.gov/profile.php?instid=800000035528,2019-05-01 17:42:01,RYAN SCHOENFELD,ARDSLEY UNION FREE SCHOOL DISTRICT,660405030000,800000035528,True,
ARDSLEY UFSD,2020,https://data.nysed.gov/profile.php?instid=800000035528,20201023085934,https://web.archive.org/web/20201023085934/https://data.nysed.gov/profile.php?instid=800000035528,2020-10-23 08:59:34,RYAN SCHOENFELD,ARDSLEY UNION FREE SCHOOL DISTRICT,660405030000,800000035528,True,
ARDSLEY UFSD,2021,https://data.nysed.gov/profile.php?instid=800000035528,20211202170146,https://web.archive.org/web/20211202170146/https://data.nysed.gov/profile.php?instid=800000035528,2021-12-02 17:01:46,RYAN SCHOENFELD,ARDSLEY UNION FREE SCHOOL DISTRICT,660405030000,800000035528,True,
ARDSLEY UFSD,2022,https://data.nysed.gov/profile.php?instid=800000035528,20220705103841,https://web.archive.org/web/20220705103841/https://data.nysed.gov/profile.php?instid=800000035528,2022-07-05 10:38:41,RYAN SCHOENFELD,ARDSLEY UNION FREE SCHOOL DISTRICT,660405030000,800000035528,True,
ARDSLEY UFSD,2023,https://data.nysed.gov/profile.php?instid=800000035528,20230621221539,https://web.archive.org/web/20230621221539/https://data.nysed.gov/profile.php?instid=800000035528,2023-06-21 22:15:39,RYAN SCHOENFELD,ARDSLEY UNION FREE SCHOOL DISTRICT,660405030000,800000035528,True,
ARDSLEY UFSD,2024,https://data.nysed.gov/profile.php?instid=800000035528,20241203180359,https://web.archive.org/web/20241203180359/https://data.nysed.gov/profile.php?instid=800000035528,2024-12-03 18:03:59,MATTHEW BLOCK,ARDSLEY UNION FREE SCHOOL DISTRICT,660405030000,800000035528,True,
ARDSLEY UFSD,2025,https://data.nysed.gov/profile.php?instid=800000035528,20250603120025,https://web.archive.org/web/20250603120025/https://data.nysed.gov/profile.php?instid=800000035528,2025-06-03 12:00:25,MATTHEW BLOCK,ARDSLEY UNION FREE SCHOOL DISTRICT,660405030000,800000035528,True,
ARGYLE CSD,2017,https://data.nysed.gov/profile.php?instid=800000035970,20170107025329,https://web.archive.org/web/20170107025329/https://data.nysed.gov/profile.php?instid=800000035970,2017-01-07 02:53:29,MICHAEL HEALEY,ARGYLE CENTRAL SCHOOL DISTRICT,640101040000,800000035970,True,
ARGYLE CSD,2019,https://data.nysed.gov/profile.php?instid=800000035970,20190501174312,https://web.archive.org/web/20190501174312/https://data.nysed.gov/profile.php?instid=800000035970,2019-05-01 17:43:12,MICHAEL HEALEY,ARGYLE CENTRAL SCHOOL DISTRICT,640101040000,800000035970,True,
ARGYLE CSD,2020,https://data.nysed.gov/profile.php?instid=800000035970,20201125060525,https://web.archive.org/web/20201125060525/https://data.nysed.gov/profile.php?instid=800000035970,2020-11-25 06:05:25,MICHAEL HEALEY,ARGYLE CENTRAL SCHOOL DISTRICT,640101040000,800000035970,True,
